2c968186/67cbe214/0167/cc055a28/2acc;BS FI 20B;FIS;1158_2022
2c96949a/81cd78d9/0181/dc673713/0416;BS EHE 22;1;1158_2021
2c969491/7b7c37a5/017b/7c720f0a/018b;BS EHE 21A;1;1158_statistik_2022
2c96949d/8a92dc25/018a/97afeaa8/0121;BS FVT 23A;1;1158_2023
2c968186/67cbe214/0167/cc05e210/3bf4;Austritt 2019-20;1;1158_statistik_2022
2c968186/67cbe214/0167/cc03be1b/7639;Austritt 2019-20;1;1158_statistik_2023
2c969491/8a3af6da/018a/4293e6c1/03ab;BS ML 23;FZ23;1158_statistik_2023
2c96949d/7a566bcf/017a/57060d6a/00c3;BS HF 21Bzu;HoFa;1158_statistik_2022
2c96e486/8a236187/018a/4acc5d19/63b0;BGY 22;Elektro;1158_2024
2c96e486/8a236187/018a/3afd3a4b/4bec;BF2 24A;INFO;1158_2024
2c969491/8a732df9/018a/8d74a12c/1964;BS EGSIE 23;ING23;1158_2024
2c969491/77b4208b/0177/b47499f8/00a2;FS APZ 21;1;1158_2020
2c968186/67cbe214/0167/cbfe8411/4d2f;FS APD 22;1;1158_2021
2c96e486/8a236187/018a/3b0c66d6/5770;BVJ 23A;1;1158_statistik_2023
2c969491/7bbeb04a/017b/bf66585b/014d;BS BZ 20+;BZ20A;1158_statistik_2022
2c9694ae/830d8fdd/0183/0d9e7f4e/0059;BS RE 22;ReFa;1158_2023
2c969491/7c8262ba/017c/8286fcb9/0023;BS ML 21;ML21;1158_2023
2c968186/732deb1f/0173/51dfe20d/7c20;Austritt 23-24;1;1158_2024
2c96e486/82a1dc73/0182/cf8f26a9/1a58;Schüler ohne Klassenzuordnung;1;1158_2024
2c96949d/89629f72/0189/68cf4c1b/06b6;BS MGB/GIM 23;MGB;1158_statistik_2023
2c969491/7bce1d2a/017b/ce6d842d/004d;BF1 MD 21;1;1158_statistik_2021
2c96e486/8a236187/018a/3b67ea1d/257d;HBF ME 23B;1;1158_statistik_2023
2c96e486/7acded71/017b/7cab55e6/6fdd;Austritt 23-24;1;1158_2024
2c969491/7b7c37a5/017b/7d2c47eb/0501;BS EHI 21;1;1158_statistik_2022
2c96949a/82c4171b/0182/cf1aaa46/07c9;BS FI 22B;FIS;1158_2024
2c96810e/6bb1cdcf/016b/b2481b92/0045;BS MTR 19A;1;1158_2021
2c96949a/82c4171b/0182/ca2340d2/03ec;BS AWIS 22;FIA;1158_2022
2c96949d/8a3fefba/018a/402e5ebd/0270;BS RE 23;ReFa;1158_statistik_2023
2c968186/67cbe214/0167/cc015e0e/2a5d;BS MTR 22B;1;1158_2022
2c96e486/7acded71/017b/7cba9d6e/274e;BGY 21C;Bau;1158_2021
2c968186/73760232/0173/bdd7a075/1c03;FS APZ 20;1;1158_statistik_2023
2c968186/67cbe214/0167/cc012c52/23e5;FS APZ 21;APZ;1158_statistik_2023
2c968186/67cbe214/0167/cbfba689/6e57;Austritt 2020-21;1;1158_statistik_2022
2c9681e7/71063129/0171/06cbe738/00a6;BS BZ 20+;BZ20A;1158_statistik_2022
2c96949a/86e40b69/0186/ef53e92e/0381;BS AWIS 23;FIS;1158_2022
2c96e486/8a236187/018a/4acc5d29/63bf;BGY 23;Elektro;1158_2024
2c9694ae/81fb248f/0181/fbaa5d54/00a1;BS KO 22A;1;1158_2021
2c969491/7b82ee2a/017b/83611f59/02c7;BS AWIS 21;FIS;1158_statistik_2022
2c96949d/88b891cb/0188/bdf1dc6a/0237;BS MGDP 23;DK;1158_2023
2c96e486/822f6a8a/0182/3f01b925/30f8;HBF IT 22B;1;1158_2023
2c96e486/915515a9/0191/6fd88542/3171;BS AWIS 24;FIS;1158_2024
2c9681e7/73c2415d/0173/c2916521/0118;BS ZI 20;ZI20;1158_2021
2c96e486/91caf937/0191/d5b3d6c6/1e96;HBF IT 24A;1;1158_2024
2c96e486/915515a9/0191/6fd88850/353b;BS FI 24C;FIS;1158_2024
2c96e486/90fdef6a/0191/5054fc2f/688e;BS KO 24A;1;1158_2024
2c9681e8/6cfacdbb/016c/fb747167/0156;BS MTR 19A;1;1158_statistik_2021
2c969491/82ed4561/0182/edb9637a/00bf;BS BZ 22;BZ22A;1158_2024
2c96949a/81cd78d9/0181/d7e6f3c3/0305;BS EHE 22B;1;1158_2022
2c96e486/822f6a8a/0182/3ece0747/079d;HBF ME 22A;1;1158_2023
2c96949d/88b891cb/0188/bdf323d5/0259;BS HF 23A;HoFa;1158_2022
2c96949b/82d924f0/0182/d9559e1b/006a;BS EHE 22B;1;1158_2023
2c969491/7af0c704/017a/f15d1d06/00ce;BS STH 21;1;1158_statistik_2023
2c969491/8533d95d/0185/766a0828/001a;BVJ S 24B;1;1158_2024
2c9694ae/81fb248f/0181/fbaa5d54/00a1;BS RE 22;ReFa;1158_2022
2c96949a/8a3b1fbe/018a/3b2a3cb8/00e6;BS EHE 23B;1;1158_statistik_2023
2c96e486/8a236187/018a/3afec776/4f0d;Austritt 23-24;1;1158_2024
2c9694ba/8b27af65/018b/3c634444/01bb;BS FVT 23A;1;1158_2023
2c968186/67cbe214/0167/cc0692ec/5194;Austritt 2019-20;1;1158_statistik_2023
2c9694ae/8257f577/0182/587fc1f8/00c4;BS HF 22B;HoFa;1158_2022
2c96949a/8165d537/0181/a4f72cf4/040f;BS FI 22D;FIS;1158_statistik_2023
2c969491/7b527f31/017b/52800884/0003;Austritt 22-23;1;1158_2024
