2c9681ec/6b9c7bbe/016b/9cbdf9cb/00dd;BAU00917;Andreas Neyses Fliesenleger-Fchbetrieb;
2c968186/67cbe214/0167/cbf3d18f/1a11;ALLG00287;Werner & Mertz GmbH;""
2c968186/67cbe214/0167/cbf37337/146e;EL000173;Portugall TV-Multimedia Service;""
2c969491/7b860032/017b/86164db3/00c8;EL210914;CAE Healthcare GmbH;
2c9681e7/73c2415d/0173/c281e084/00ad;MED00993;xquer;
2c96949d/75cfa831/0175/cfe32be4/00e2;EHG01008;Schlachterei Jox GmbH;
2c969491/765fe84f/0176/604b48fc/004e;ME201214;Autohaus Karl + Co GmbH & Co. KG;Niederlassung Mainz
2c9694a0/91e5f6b2/0191/ea449e58/0125;FB Pro GmbH;FB Pro GmbH;
2c968186/67cbe214/0167/cbf39e7b/1706;EL00210;SMARTCON GmbH;
2c968186/67cbe214/0167/cbf33f77/1175;MED00306;Media4Rent event production company;""
2c968186/67cbe214/0167/cbf275c6/0597;EHG00052;City Hilton Mainz;""
2c969491/8a21c8c9/018a/21f93d02/0184;BAU230826;Bischöfliches Domkapitel Mainz;Büro des Domdekans
2c968186/67cbe214/0167/cbf3340d/10cf;ME201142;MAN Truck + Bus Deutschland GmbH;Niederlassung Mainz
2c968186/67cbe214/0167/cbf392b4/1648;ZZZ_EL000094;ZZZ_Schmelzer Licht & Elektro;
2c968186/67cbe214/0167/cbf231fa/01c6;BAU201203;Anne Seibert;Mode Design
2c968186/67cbe214/0167/cbf21b17/0089;MED00267;3st kommunikation GmbH;
2c9681ec/6b6e479f/016b/6e4ed0e8/0048;MED201106;Webmelone;
2c968186/67cbe214/0167/cbf2bb87/099a;EHG00428;Fiore GmbH - Büro für Gestaltung;""
2c968186/67cbe214/0167/cbf24264/02ba;ME201145;Autoservice Karell GmbH;""
2c968186/67cbe214/0167/cbf3de8f/1acd;EHG00038;Zum alten Weinkeller;""
2c968186/67cbe214/0167/cbf33c3b/1149;EHG2011113;Mc Donald's Gau-Algesheim;
2c968105/6bb134b7/016b/b1a8c504/01c6;ME201199;Sven Schneider;Auto Service Schneider Freie Werkstatt
2c969491/7c0be573/017c/0cacb73b/0066;BAU210922;Mathias Möller;Steinmetzbetrieb MÖLLER
2c968186/67cbe214/0167/cbf2f273/0cf3;EHG00508;Vinaria GmbH;Hotel und Weinstube Hof Ehrenfels
2c968186/67cbe214/0167/cbf2bd7b/09ac;MED00425;Flick.Audiotechnik Michael Flick;""
2c968186/67cbe214/0167/cbf2b676/094e;BAU00265;Fachbetrieb für Baudenkmalpflege;Joachim Haselsteiner
2c969491/84842e2f/0184/852f0f1d/0054;BAU221117;Subnova GmbH;Energieberatung & Bauphysik
2c968186/67cbe214/0167/cbf320c4/0fb6;ZZZ_ME000106;ZZZ_Alt_KWI Kraftwerksinstandhaltungs GMBH;
2c9681ec/6bbbd9b4/016b/bbf7f07e/0077;MED00907;Hifi-Klang GmbH & Co.KG;
2c968186/67cbe214/0167/cbf370e5/144c;EL000140;PLT network GmbH;""
2c9681fb/6e110d92/016e/1180cac0/0069;MED201120;Peembeck GmbH;
2c968186/67cbe214/0167/cbf37c2f/14ed;ALLG0252;Raumausstattung Peter Rühl;""
2c968186/67cbe214/0167/cbf2d0a4/0ad3;EL000116;Gasser GmbH;""
2c968186/67cbe214/0167/cbf22161/00dd;MED00143;Action-Light, Veranstaltungstechnik GmbH;""
2c968186/67cbe214/0167/cbf26b09/0500;EL00025;Broadcast Solutions GmbH;
2c96949d/8a69e347/018a/6ee45fc4/0390;Scheck;Scheck-In Center Mainz-Weisenau;
2c969491/835e6d11/0183/5e9f4bc1/0028;BAU220921;Leonhard Hanbuch & Söhne GmbH & Co KG;Natursteinwerk, Steinbruch & Steinmetzbetrieb
2c968186/67cbe214/0167/cbf2f2e0/0cf9;EL00249;HPM Kommunikation GmbH;""
2c968186/67cbe214/0167/cbf2bcfd/09a6;EHG00440;Fleischerei Martin GmbH;""
2c968105/744d349f/0174/4e029bb1/00ae;EL2011140;System-Partner;Computervertriebs GmbH
2c969491/7b768fde/017b/78006be8/056d;MED310901;Eventech-Pro Veranstaltungstechnik Gmbh;
2c9694a0/91e5f6b2/0191/ea15b295/00bd;Ministerium für Klimaschutz, Umwelt, Ene;Ministerium für Klimaschutz, Umwelt, Energie und M;
2c968186/67cbe214/0167/cbf26b86/0508;BAU00014;Bauunternehmung Georg Bruch;
2c968186/67cbe214/0167/cbf30de9/0e9f;ME201178;Jürgen Felz;Karosseriebau & Lackiererfachbetrieb
2c9681f9/6c4b9ea4/016c/4ba68a4e/006c;BAU00934;Johann Lohr & Söhne GmbH;Bauunternehmen
2c968186/67cbe214/0167/cbf39506/166c;ALLG201110;Schott AG;
2c969491/7a65a789/017a/664b3a92/00f6;BAU210702;K&Ö Bauunternehmen GmbH;
2c968186/67cbe214/0167/cbf27559/0591;EHG00262;Chilli Pepper Gastronomiebetriebs GmbH;""
2c968186/67cbe214/0167/cbf26de7/052a;EHG00047;Burg Reichenstein GmbH & Co.KG;""
2c968186/67cbe214/0167/cbf33ff3/117d;EL000232;medialine enterprise IT solution GmbH;""
2c9681f9/6c8958b5/016c/89a5dde2/023f;BAU00950;Eppard- Bau GmbH;
2c969491/7cca6ea0/017c/cb2bd2d6/00c2;EL211029;KÖHL GmbH;
2c96949a/7b62522a/017b/630a0310/0268;ME84389304;BioNTech Manufacturing;
2c9681f9/6cf0d941/016c/f1655d98/0111;MED201122;Unicateevents Veranstaltungstechnik;
2c968186/67cbe214/0167/cbf2b84b/096b;BAU00598;FAW gGmbh Bad Kreuznach;Fortbildungsakademie der Wirtschaft
2c969491/7d7ef3f0/017d/7f469bbc/001e;ME211203;János Bayer;RAWTIME – Werbeagentur & Videoproduktion
2c968186/67cbe214/0167/cbf3aee6/1803;MED00393;Südwestrundfunk;""
2c968186/67cbe214/0167/cbf3cfab/19f9;BAU201130;Bildhauerei Weisbrodt GmbH;
2c968186/67cbe214/0167/cbf27b25/05e7;EHG00541;Das Crass;""
2c968186/67cbe214/0167/cbf2e8ee/0c5c;EL000159;Hieronymus Sicherheits-Systemhaus GmbH & Co. KG;
2c968186/67cbe214/0167/cbf257ef/03ef;BAU00494;Bauunternehmung Mathias Grau;""
2c9681e9/6c468246/016c/46cadd02/01a8;EHG00921;Vapiano Mainz GmbH & CO.KG;
2c968186/67cbe214/0167/cbf3a447/175f;ALLG0183;Stadtverwaltung Worms;""
2c96949a/8ad13efa/018a/d6505e5a/00fc;EL409484;Benner Elektro;
2c968186/67cbe214/0167/cbf3b03d/1818;EL000275;Süd-West-Kreditbank Finanzierung GmbH;SWK Bank
2c9681f6/6c65b6da/016c/6617f089/00bc;ME2011136;Ralf Weber;Kfz-Weber Meisterbetrieb
2c968186/67cbe214/0167/cbf2ebbc/0c89;ME201166;Höflinger Umwelttechnik;Mühlen- und Maschinenbau GmbH
2c96949a/91556836/0191/a27d0ce8/2641;EL3240984;Elektrotechnik Willius GmbH;
2c9681ec/6bac740a/016b/acbc50f9/0148;BAU009016;Huth GmbH;Holzbau - Dachbau - Hausbau
2c9681ec/6b975c73/016b/977d6da1/00a5;ME2011105;F. J. Ballmann GmbH;
2c96949a/8ab1a7ac/018a/b6584b8d/026e;EL49034949;CC-Net AG;
2c968186/67cbe214/0167/cbf2b6f3/0955;EL201144;Fachhochschule Bingen;""
2c969491/82f2830b/0182/f3ba8fb7/0472;BAU220909;Sven Sieben;Zimmerei
2c9694a0/91b1439e/0191/b1df6167/00d4;IMSTec GmbH;IMSTecMedical GmbH;
2c968186/67cbe214/0167/cbf37d77/1502;EHG00272;Real Mainz, SB Warenhaus GmbH;""
2c968186/67cbe214/0167/cbf33882/1111;EL000182;Matthias Link;""
2c968186/67cbe214/0167/cbf21a8b/0081;EHG2011125;100 Guldenmühle Eppard;
2c969491/80697309/0180/6b2039d9/00e3;BAU220427;Pro Creativo GmbH;Architektin Astrid Weinz-Mössinger
2c9681e9/6c468246/016c/470149a3/02eb;BAU00930;Sprint Sanierung GmbH NL Wiesbaden;
2c968186/67cbe214/0167/cbf2487e/0312;MED00347;B&B Technik + Events GmbH;""
2c96949d/917e3ed5/0191/8e0de128/08d2;Schappi;Schappi Media GmbH;
2c969491/83c04f15/0183/c1ad45a8/00b4;BAU221010;Valerio Reale;Malerbetrieb Reale
2c96949d/7723b295/0177/23b894e8/0005;BAU01050;Malerwerkstätten Leisenheimer e.K.;
2c9681e8/68f033e3/0168/f0691e14/00a8;EL190202;Energieversorgung Mittelrhein AG;
2c9681ec/73dcf49d/0173/dcf5611b/0002;EL201153;Dennis Otto Elektrotechnik;
2c968186/67cbe214/0167/cbf2e880/0c54;BAU00221;Hieronimus- Bau GmbH;""
2c968186/67cbe214/0167/cbf25e28/044b;EL00146;Berufsgenossenschaft Holz und Metall;
2c969491/7b860032/017b/8672f8e6/0352;EL210917;Röder Bau GmbH;
2c968186/67cbe214/0167/cbf2417a/02ab;ME2011104;Autohaus Christian Pflughaupt KG;
2c9681e7/692414b2/0169/24286057/0023;BAU2011104;BHG Bau Betriebs GmbH;
2c96949a/870831e3/0187/0834aeb5/0047;EL49034984;Zweckverband Wasserversorgung;Trollmühle
2c9681e8/6904993e/0169/04ff0858/00a6;EL021901;SAM GmbH;
2c968186/67cbe214/0167/cbf2ef46/0cbe;EHG00070;Hotel am Lerchenberg Genz;""
2c9681e7/73e18b5e/0173/e1c3e019/17b8;BAU00995;Hammer Fachmärkte für Heim-Aus-stattung;GmbH&Co.KG Süd-West
2c9681e7/6f83cbf3/016f/83d266bb/000d;BAU00699;Architekturbüro Herreiner;
2c96949d/91552bac/0191/69adb39e/0c90;Sapi;Sapi Commerce GmbH;
2c968186/67cbe214/0167/cbf3dff6/1ae2;BAU00126;ZVD-Bau GmbH;
2c968186/67cbe214/0167/cbf324eb/0ff3;EL000293;LAW-NDT Mess- und Prüfsysteme GmbH;""
2c968186/67cbe214/0167/cbf334f7/10dd;ALLG0389;Markus Walter Elektroinstallation;""
2c969491/7cdf4dd8/017c/dfb82d41/0033;EL211102;Strabag AG;Niederlassung Sprendlingen
2c96949d/76d13fd0/0176/d156a914/0012;MED01005;below GmbH;
2c96949a/7e66c005/017e/672fd3d2/0033;E439494084;fine bytes Software Engineering GmbH;
2c968186/67cbe214/0167/cbf234f7/01f4;ME201176;Auto Becker GmbH;Meisterwerkstatt
2c968186/67cbe214/0167/cbf2aa70/0890;EL000060;Ep: Media Store;""
2c969491/75d9f8ee/0175/da93f431/0120;BAU00188;Jürgen Enders;Restaurierung & Steinbearbeitung
2c969491/7b768fde/017b/76b6b5b6/009f;MED210826;WINKLER Unternehmensberatung & Design;
2c969491/8a4a51db/018a/4bc2afaf/031c;BAU230834;BayWa r. e. Wind GmbH;
2c968186/67cbe214/0167/cbf3990d/16ad;EL00178;SECAL Amend Sicherheitstechnik GmbH;""
2c968186/67cbe214/0167/cbf356b7/12b5;BAU00242;Natursteinbetrieb Hoffmann;""
2c968186/67cbe214/0167/cbf28fe4/070f;MED00046;E.V.E. Event & Veranstaltungstechnik;Enchelmaier
2c968186/67cbe214/0167/cbf27c9c/05fc;EL000214;DB Cargo BTT GmbH;""
2c96949d/8b6ab314/018b/b39faad8/0541;in Oppen;inOppenheim;
2c96949d/91bbd8ec/0191/c6516a7a/0560;Platinum;Platinum GmbH & Co. KG;
2c968105/6bac0da1/016b/ad7b62ad/02f1;EL2011125;Bürosysteme Rhein Main GmbH;
2c968186/67cbe214/0167/cbf23a27/023c;ME201110;Autohaus Dörrschuck e.K.;
2c968186/67cbe214/0167/cbf3b2fc/1844;EL00009;Elektro Haus e.K.;
2c9694d5/7cc072d2/017c/c0b77fc3/0169;Gehrin;Gehrings Weinwirtschaft;
2c968186/67cbe214/0167/cbf39489/1664;EL000260;Schollmayer Kunststoff-/Metalltechnik Gm;""
2c9681e7/73e11863/0173/e14a0025/00a0;EHG009996;Cafe Wonsyld Gmb;
2c9681f6/6c41d0c0/016c/41d19ef1/0003;ME201184;JoJo Kfz Reparatur und Service GmbH;
2c9681f6/6c99cb67/016c/99e5af5b/0053;EL2011138;Grossnetz GmbH i. Gr.;
2c968186/67cbe214/0167/cbf2abd8/08a6;EL000229;ergo sum;""
2c968186/67cbe214/0167/cbf29061/0715;ME201133;Eckel und Sohn;Maschinenbau GmbH & Co.KG
2c968186/67cbe214/0167/cbf3d4eb/1a47;BAU00509;Wölfer & Lindhorst GmbH;
2c96949d/8a5f3665/018a/5fa7d2c1/0391;Stadtholding;Stadtholding Landau in der Pfalz GmbH;
2c969491/763bee81/0176/3c4bdb88/003c;BAU201207;Seitz Bau GmbH;
2c96949b/8925e1d0/0189/25e3667a/0001;FVT_07_23;Koblenz-Touristik GmbH;
2c9681f3/6a90cefb/016a/90fa7f54/00fb;ME190501;Stephan Bauer;Auto-Veit
2c968186/67cbe214/0167/cbf244f4/02e2;EL201143;AWMa GmbH&Co KG;
2c968186/67cbe214/0167/cbf2c867/0a59;ME201130;Frank, Hoffmann & Co GmbH;
2c969491/82ed4561/0182/ee24d755/0245;BAU220903;kirez bau GmbH;Pflaster- und Straßenbau
2c9681e7/740a5273/0174/0a660896/005b;BAU00601;Franz Tobias Uhrig;
2c968186/67cbe214/0167/cbf3678f/13bd;EHG00102;Favorite Parkhotel GmbH;
2c968105/6be4b5a3/016b/e52a87ee/0214;ME201188;Autohaus Bayer GmbH;
2c968186/67cbe214/0167/cbf29870/0789;EL201117;Elektro Dörr;GmbH & Co. KG
2c968186/67cbe214/0167/cbf26898/04db;EHG00406;Böhms Weingewölbe;""
2c968186/67cbe214/0167/cbf35d1f/1316;ME201121;Deutsche Post AG NL BRIEF Frankfurt;
2c968186/67cbe214/0167/cbf29a44/07a8;EL00179;Frank Holm;Elektoinstallation
2c968186/67cbe214/0167/cbf24013/0294;ME2011103;Automobile Boudilab;Kfz-Meisterbetrieb
2c9681fb/6ecf7e45/016e/d048bb49/00da;EHG00969;Landgasthof zur Traube;
2c968186/67cbe214/0167/cbf30cff/0e90;EL000113;Karl Krick Elektrotechnik GmbH;""
2c968186/67cbe214/0167/cbf2dce8/0b95;EL201157;Grünewald System-Elektrik e.K.;""
2c9681f9/6c84c6d4/016c/85315714/0276;BAU00947;Schön GmbH;
2c968186/67cbe214/0167/cbf23d34/026b;ZZZ_ME2011138;ZZZ_ALT_Autohaus Karl + Co GmbH & Co. KG;Niederlassung Wiesbaden
2c968186/67cbe214/0167/cbf34255/11a1;MED201104;Medienpalast;
2c969491/805f1b79/0180/5f4b5664/002c;BAU220425;Auto-Kraft GmbH;Volkswagen Zentrum Mainz
2c969491/7b7c37a5/017b/7c687ff7/0153;EL310901;Volz Elektro GmbH;
2c969491/8a46018e/018a/471c6e7d/0331;BAU230830;Daniel Mader;Diamant-Technik Mader
2c968186/67cbe214/0167/cbf3d018/19ff;BAU201119;Steinmetzbetrieb Weisenborn GmbH;Steinmetz und Steinbildhauer
2c96949d/91b1857b/0191/b6f08431/2632;Rheindruck;Rheindruck-Die Druckabnehmer;
2c9681e7/74051bb6/0174/059bdf07/0349;ZZZ_EHG00680;Hotel und Weinhaus Hof Ehrenfels;
2c96949d/8bd8053a/018b/f706115f/02fb;HANOI;Ha Noi Pho Restaurant;
2c968186/67cbe214/0167/cbf349d6/11f1;EHG2011106;Metzgerei Schuster;""
2c968186/67cbe214/0167/cbf23083/01b0;MED00338;Argon Dental Vertriebs Gesellschaft mbH & Co. KG;
2c9681e7/74051bb6/0174/051ff148/001d;BAU00994;Orhan Bulut;Deko Design
2c968186/67cbe214/0167/cbf35724/12bb;BAU00613;Natursteine Leisen GmbH;""
2c968186/67cbe214/0167/cbf24f44/0371;EHG00145;Bäckerei Reuther GmbH;
2c968186/67cbe214/0167/cbf252a0/03a3;MED00222;Bartenbach AG;""
2c969491/7ba089f5/017b/a13ffb36/0213;BAU210901;Baris Topcu;Steinmetz- und Steinbildhauer
2c968186/67cbe214/0167/cbf26443/049e;EL201141;Bioscientia;""
2c969491/7ae14d73/017a/e1b0d9c7/0097;BAU210727;Manns GmbH;Arbeiten am Stein
2c969491/7af0c704/017a/f16f5756/00e7;BAU210809;SIA GmbH;Seiler - Ingenieure & Architekten GmbH
2c968105/6be4b5a3/016b/e5694bd3/032b;EL2011104;PSS Polymer Standards Service GmbH;
2c968186/67cbe214/0167/cbf2a32d/0823;EL000111;Elektro-Kaiser;""
2c969491/7ae62dff/017a/e897a7fb/016f;BAU2100805;Malermeisterin Sandra Maus GmbH&Co.KG;
2c96949b/847f09f5/0184/7f4c5089/001e;EL95454112105;Deutsche TGS GmbH;
2c968186/67cbe214/0167/cbf3b638/187a;BAU00500;Bildhauerei Trautmann;
2c968186/67cbe214/0167/cbf2586c/03f6;BAU00483;Bauwurm;Bauunternehmen
2c968186/67cbe214/0167/cbf2c4be/0a1d;BAU00376;Fliesenstudio Derst;""
2c968186/67cbe214/0167/cbf24e4a/0361;EHG00141;Bäckerei Olemutz;""
2c968186/67cbe214/0167/cbf31914/0f3d;BAU201116;KSH naturstein e.K.;Inh. Sebastian Holz
2c968186/67cbe214/0167/cbf220e4/00d7;EL000145;ACR-Monsheim by SP: Schneider;""
2c96949d/91bbd8ec/0191/d69beb41/0994;myLabels;myLabels GmbH;
2c96949a/7e66c005/017e/6c178bea/01dd;MED308349449;Congressforum Frankenthal GmbH;
2c968186/67cbe214/0167/cbf25dab/0444;BAU00443;Bernd Süssenberger;""
2c968186/67cbe214/0167/cbf2cd68/0aa6;ALLG0449;Frink Natursteine;""
2c9694d5/7c355191/017c/355b1b39/0038;KNU;Das Knuths;
2c968186/67cbe214/0167/cbf3ad11/17e9;ALLG0380;Stoffel & Dechent;""
2c968186/67cbe214/0167/cbf23100/01b6;BAU00394;Hill Gesellschaft für schlüsselfertiges Bauen mbH;Bauunternehmen Dipl. Ing. (FH) Armin Hill
2c969491/8a21c8c9/018a/2200a911/01ed;BAU230827;Stephan Hoffmann e.K.;Grabmale Hoffmann
2c96949d/91bbd8ec/0191/e0135c83/0ec5;HIT Hochheim;Hit Markt Hochheim;
2c969491/82f2830b/0182/f3cf7556/0515;BAU220911;Holzbau Jäger GmbH & Co. KG;
2c968186/67cbe214/0167/cbf305bb/0e2a;ALLG0340;Johannes Gutenberg Universität;Institut für Kernphysik
2c968186/67cbe214/0167/cbf3d8a4/1a76;ALLG2011102;Zweites Deutsches Fernsehen;Anstalt des öffentlichen Rechts ZDF
2c9681e7/689e0024/0168/9e01767e/0003;MED00500;On Event;
2c969491/7b768fde/017b/76af749e/0077;MED210825;MLW KommunikationsForm GmbH Werbeagentur;
2c968186/67cbe214/0167/cbf35252/127b;EL000251;Multi-Media-Service GmbH;""
2c96949a/815b9e2e/0181/5d195c92/05da;EL7483094;e3N GmbH & Co. KG;
2c968186/67cbe214/0167/cbf229ec/014e;EHG00042;Am Bassenheimer Hof;""
2c968186/67cbe214/0167/cbf2c942/0a67;EHG00421;Frank Martin GmbH;""
2c968186/67cbe214/0167/cbf31f6d/0f9f;MED00414;Kultur- und Veranstaltungs GmbH;""
2c968186/67cbe214/0167/cbf28c0c/06db;MED00409;dropout GmbH;
2c968186/67cbe214/0167/cbf28333/0657;ALLG0192;Deutsches Rotes Kreuz;""
2c969491/82f7a221/0182/f8a344c4/01d8;BAU220912;AöR der Stadt Worms;Entsorgungs- und Baubetrieb
2c96949b/7aeba484/017a/ebd50dd8/00c7;ME072021;Auto-Service Uwe Koch;
2c968186/67cbe214/0167/cbf3a59f/1775;EL000147;Stauffer-Medien & IT;""
2c96949a/815b9e2e/0181/5d0d7cc5/0596;EL8493049;Gemeinnützige Urlaubskasse für;das Maler-/Lackiererhandwerk eV
2c9681e9/6c468246/016c/471af655/0387;BAU00935;Bungert & Wirtz Steinwerkstatt GmbH;
2c968186/67cbe214/0167/cbf30790/0e47;EHG00275;Jordan's Untermühle;""
2c968186/67cbe214/0167/cbf240fd/02a3;ME201153;Automobile Kieber GmbH;""
2c969491/7edd133f/017e/dd9c13c1/002c;BAU20220209;Fliesen Vodenicar;
2c9694a0/91b1439e/0191/b19e4f8f/005c;Coca-Cola Europacific;Coca-Cola Europacific Partners Deutschland GmbH;
2c9681e7/74b95828/0174/b996be49/0076;MED201112;HGH GmbH;
2c9681ec/6b975c73/016b/97d58c54/0263;BAU00916;Hoffmann, Grabmale und;Natursteinwerkstätte Hafner e. K.
2c9681e9/6cad8cd7/016c/aee8f345/0669;EL201198;Straus GmbH;
2c96949d/7bc93816/017b/c9a66685/008c;DAI;Daisy Bar;
2c968186/67cbe214/0167/cbf38864/15aa;EHG201104;Röthgen Cafe;
2c968186/67cbe214/0167/cbf270c5/0550;ALLG0408;Carbotti Steinmetz u. Steinbildhauer;GmbH
2c968186/67cbe214/0167/cbf2935f/0742;ALLG0074;Edil Color GmbH;""
2c968186/67cbe214/0167/cbf278a4/05c4;EL00296;Concat AG;Geschäftsstelle Wendelsheim
2c968186/67cbe214/0167/cbf263c6/0497;BAU00547;Bildungswerk der Hessischen Wirtschaft;e.V. (Kooperationsbetrieb:Olaf Schulz -
2c969491/860182fc/0186/018332ed/0002;BAU230130;Jürgen Zimmer;Zimmer Natursteine
2c968186/67cbe214/0167/cbf247e2/030a;ME201106;B + S Autotechnik;Stefan Kunde und David Sztabelsk
2c969491/83a687f6/0183/a7b44d1e/006e;BAU221005;Ture Wiesemann;Holzbau Wiesemann
2c969491/7b860032/017b/868b806d/03cd;MED210901;O.D.D. GmbH & Co. KG;Print + Medien
2c968186/67cbe214/0167/cbf2408f/029d;ME201157;Automobile Jacobs GmbH;Bosch Car Service Standort Mainz
2c968186/67cbe214/0167/cbf21fea/00ca;EL000151;Acht Grad Media GmbH;""
2c9681ec/729803c5/0172/9805066c/0002;EL00620;Opel Automobile GmbH;Kaufmännische Berufsausbildung, IPC 61-01
2c968186/67cbe214/0167/cbf30c05/0e82;MED00246;Kammgarn GmbH;""
2c968186/67cbe214/0167/cbf32e51/1077;BAU00563;Maikolor Inh. Maik Maganuco;""
2c968186/67cbe214/0167/cbf28805/06a0;EL000255;DOH GmbH;
2c968186/67cbe214/0167/cbf2c27b/09f8;BAU00497;Fliesenfachgeschäft Blos;""
2c968186/67cbe214/0167/cbf3da69/1a93;EL00242;Zentralstelle für Polizeitechnik;""
2c96949b/891b2e60/0189/1b339721/0002;MDVT0723;Quehl GmbH;
2c968186/67cbe214/0167/cbf37078/1445;EHG00215;Pizza Point Ingelheim;""
2c9681e7/72c5d426/0172/c685f24f/061a;MED00940;Koblenz-Touristik GmbH;
2c968186/67cbe214/0167/cbf2538a/03b3;ALLG0282;Barth Natursteine GbR;""
2c9681fb/6df7298b/016d/f7acda92/0140;EHG00967;Glöckle Wirtshaus;
2c96949a/8ad13efa/018a/dbda65e8/0283;EL940349;PS Team GmbH;
2c969491/7b7bc074/017b/7c068682/0178;EL210829;Beckers und Müller Elektroplanung GbR;
2c968186/67cbe214/0167/cbf35d8c/131d;EHG2011133;Sebastian Nolda;Konditorei Nolda
2c96949d/903a5428/0190/53abec99/0478;NATUR;Natursteinwerkstätte;Thomas Fehlten
2c968186/67cbe214/0167/cbf39cb6/16e9;BAU00632;Simon Fetzer;""
2c968186/67cbe214/0167/cbf31422/0ef3;EL201127;Klaus Degreif;
2c9694a0/90e8758d/0190/e959be30/0234;NL00777;NL Betrieb Saarbrücken;
2c9681e7/7313170a/0173/134d8d24/00a5;BAU00986;Christian Schlemper;
2c968186/67cbe214/0167/cbf32c0f/1055;EL000169;Ludwig Sicherheitstechnik und Elektroins;""
2c9694a0/91e5f6b2/0191/ea2768fb/00f7;anyWARE AG;anyWARE AG;
2c9681fa/73b8322c/0173/b878eb80/00da;ME201193;Hein Tortechnik GmbH;
2c969491/8a4a51db/018a/4c75aba1/0654;BAU230840;WDB Raumdesign GmbH;
2c968186/67cbe214/0167/cbf3cec1/19ea;EHG00201;Weinhaus Schreiner;""
2c968186/67cbe214/0167/cbf2a3ba/082b;EL000272;Elektromeisterbetrieb Gesinn;""
2c968186/67cbe214/0167/cbf3b118/1827;ME201172;Teetronic Weberit Werke Dräbing GmbH;""
2c968186/67cbe214/0167/cbf368e6/13d5;BAU00621;Patrick Kästner;Steinmetz
2c968186/67cbe214/0167/cbf27152/0557;ME201111;Carl Voigt;Autowerkstatt
2c968186/67cbe214/0167/cbf2cb16/0a85;ME201168;Fraunhofer-Institut;für Mikrotechnik und Mikrosysteme IMM
2c968186/67cbe214/0167/cbf25129/038c;BAU201152;Balonier Natursteine e. K.;""
2c968186/67cbe214/0167/cbf38363/155b;BAU201101;Ries+Ries Architekten Ingenieure GmbH;
2c968186/67cbe214/0167/cbf23843/0222;ME201171;Autodienst Oliver Teuner;
2c969491/8184a2d2/0181/8578b0d4/0119;BAU220621;Valerie Benz;BENZ NATURSTEINE
2c9681e7/744d5128/0174/4dd471c4/01f0;BAU00510;Steinmetzmeister Lars Timrott;
2c968186/67cbe214/0167/cbf2be65/09b8;BAU00216;Fliesen Busse GmbH & Co KG;""
2c9681ec/6b8d2f36/016b/8db69d5a/03b9;BAU00900;Fliesen Meudt;
2c968186/67cbe214/0167/cbf3820b/1545;EHG00029;Rheinhotel Nierstein;""
2c968186/67cbe214/0167/cbf32ab7/1041;EHG00593;L'Osteria;""
2c968186/67cbe214/0167/cbf273d2/057b;MED00424;Charles Loerchnberg Mediendesign;""
2c968186/67cbe214/0167/cbf21858/0074;BAU00487;Zimmerei / Bedachung Liebelt GmbH;
2c969491/7ae14d73/017a/e19b4fc9/006f;BAU210726;Martina Detzner;Steinmetz Detzner
2c968186/67cbe214/0167/cbf3ac94/17e3;BAU00554;Sting GmbH;""
2c96949d/758cb79d/0175/8cf97775/00b2;EHG01006;Papa Rhein Hotel GmbH;Hotel & Spa
2c968186/67cbe214/0167/cbf3a532/176f;EHG00598;Starbucks Coffee House Mainz HBF;""
2c968186/67cbe214/0167/cbf303f6/0e0d;EHG00583;Jb-Events s.a.r.l.s.;""
2c968186/67cbe214/0167/cbf3a282/1745;MED00117;Stadtverwaltung Koblenz;Haupt- und Personalamt
2c969491/82e82754/0182/e8695a2a/0020;BAU220829;Hennrich GmbH;Marmor- und Steinhandwerk
2c968186/67cbe214/0167/cbf321af/0fc5;EHG00213;Landbäckerei Mayer GmbH & Co KG;""
2c9694ae/82fd04c2/0182/fd73273d/0253;EHG095421014;Margaretenhof Event- und Tagungslocation;
2c969491/7776abcd/0177/7717eb95/000e;BAU210206;Marcus Hiermes;Fliesenlegermeister
2c968186/67cbe214/0167/cbf2e15c/0be2;BAU00597;Hans Jörg Weimer;""
2c968186/67cbe214/0167/cbf3b464/185d;EL000224;TIM AG;""
2c968186/67cbe214/0167/cbf3ac17/17dc;EHG00467;Stift St. Martin;""
2c9694ae/82f2a7db/0182/f354d0c0/0295;EHG5425154;Ralf Andrae;
2c968186/67cbe214/0167/cbf2fc56/0d92;ME201114;Ingenieurbüro Makoplan;""
2c96949d/7ac82855/017a/c82e8be1/002b;REST;Ristorante Calimero;
2c968186/67cbe214/0167/cbf3628e/136b;MED00420;L:OKAL - Fernsehen & Medienbildung e.V;Trägerverein von OK:TV Mainz
2c969491/8a46018e/018a/4a42a59b/05cd;BAU230832;Dieter Engelhardt;Engelhardt Sanitär Heizung
2c96949a/82c4171b/0182/ca174723/0376;EL4903498;Bildungswerk der Hessischen Wirtschaft e.V.;
2c9681ec/6b923c02/016b/92845f66/0070;BAU00920;Decoplan GmbH;
2c9681e9/6c468246/016c/46be8d17/0150;BAU00928;Werner & Udo Steinbach;Fliesenfachgeschäft GmbH
2c968186/67cbe214/0167/cbf30379/0e05;EL201107;Jakob Drehwald GmbH;
2c968186/67cbe214/0167/cbf2c7ea/0a52;BAU00504;Frank Heigl;Maler- und Lackierermeister
