56575;Weißenthurm;1098_13708228_680
74535;Mainhardt;1098_08127052_1734
32584;Löhne;1098_05758024_628
70182;Stuttgart;1098_08111000_3498
74564;Crailsheim;1098_08127014_1757
56269;Dierdorf;1098_13803012_703
65344;Eltville am Rhein;1098_06439003_114
67468;Frankenstein;1098_33503010_2360
74429;Sulzbach-Laufen;1098_08127079_4157
79106;Freiburg;1098_08311000_3593
78052;Villingen-Schwenningen;1098_08326074_6130
79312;Emmendingen;1098_08316011_5082
68163;Mannheim;1098_08222000_2313
88690;Uhldingen-Mühlhofen;1098_08435066_3992
88267;Vogt;1098_08436078_1579
78662;Bösingen;1098_08325009_1870
66453;Gersheim;1098_10045113_284
97944;Boxberg;1098_08128014_3216
55237;Lonsheim;1098_33101043_2113
72116;Mössingen;1098_08416025_1321
72766;Reutlingen;1098_08415061_5989
57641;Oberlahr;1098_13204083_206
88074;Meckenbeuren;1098_08435035_4778
88400;Biberach;1098_08426021_5619
76532;Baden-Baden;1098_08211000_3378
42103;Wuppertal;1098_05124000_151
72221;Haiterbach;1098_08235032_4203
61138;Niederdorfelden;1098_06435022_389
88422;Seekirch;1098_08426109_3934
55278;Dolgesheim;1098_33904013_2648
66333;Völklingen;1098_10041519_58
73563;Mögglingen;1098_08136043_6430
74535;Mainhardt;1098_08127052_5888
56130;Bad Ems;1098_14101006_926
56412;Daubach;1098_14304008_1120
74417;Gschwend;1098_08136027_476
74523;Bühlerzimmern;1098_08127009_3327
66822;Lebach;1098_10044112_193
73450;Neresheim;1098_08136045_242
88048;Friedrichshafen;1098_08435016_3941
76275;Ettlingen;1098_08215017_3555
73479;Ellwangen;1098_08136019_1240
74246;Eberstadt;1098_08125021_837
74532;Ilshofen;1098_08127043_2541
73572;Heuchlingen;1098_08136029_2249
75417;Mühlacker;1098_08236040_6022
88690;Uhldingen-Mühlhofen;1098_08435066_3183
79539;Lörrach;1098_08336050_5284
79249;Merzhausen;1098_08315073_5488
67550;Worms;1098_31900000_2074
55262;Ingelheim;40288046/7187d3df/0171/87d4ea70/0002
73312;Geislingen;1098_08117024_134
74542;Braunsbach;1098_08127009_4174
79674;Todtnau;1098_08336087_276
53534;Barweiler;1098_13101008_61
74834;Elztal;1098_08225117_5098
59425;Unna;1098_05978036_870
66687;Wadern;1098_10042116_130
88048;Friedrichshafen;1098_08435016_3130
56357;Marienfels;1098_14107084_1029
54298;Igel;1098_23507051_1957
48477;Hörstel;1098_05566016_548
50969;Köln;1098_05315000_313
74731;Walldürn;1098_08225109_112
55469;Belgweiler;1098_14007008_894
88239;Wangen;1098_08436081_6542
72477;Schwenningen;1098_08437102_1186
77948;Friesenheim;1098_08317031_6019
64291;Darmstadt;1098_06411000_79
56850;Enkirch;1098_23107029_1411
89584;Ehingen;1098_08425033_1650
72149;Neustetten;1098_08416049_3745
89522;Christophruhe;1098_08135016_4068
34121;Kassel;1098_06611000_286
56244;Helferskirchen;1098_14310028_1253
56729;Baar;1098_13703007_623
36277;Schenklengsfeld;1098_06632019_445
40789;Monheim am Rhein;1098_05158026_202
76275;Ettlingen;1098_08215017_2759
73486;Adelmannsfelden;1098_08136003_2859
88090;Immenstaad;1098_08435024_2326
73553;Alfdorf;1098_08119001_2078
97980;Bad Mergentheim;1098_08128007_4897
56294;Wierschem;1098_13702114_613
71729;Rundsmühlhof;1098_08119038_1480
74417;Gschwend;1098_08136027_2957
79862;Höchenschwand;1098_08337051_3310
74321;Bietigheim-Bissingen;1098_08118079_2947
72285;Pfalzgrafenweiler;1098_08237054_5943
79618;Rheinfelden;1098_08336069_180
56759;Eppenberg;1098_13502026_506
71093;Weil im Schönbuch;1098_08115051_142
66571;Eppelborn;1098_10043111_147
97950;Großrinderfeld;1098_08128045_6615
73453;Abtsgmünd;1098_08136002_3538
72224;Ebhausen;1098_08235020_5937
77770;Durbach;1098_08317021_6416
56288;Braunshorn;1098_14003018_810
74670;Forchtenberg;1098_08126028_2200
75196;Remchingen;1098_08236071_356
89558;Böhmenkirch;1098_08117010_789
57636;Mammelzen;1098_13201067_160
66989;Höheinöd;1098_34006022_2749
76848;Darstein;1098_34002005_2706
74586;Frankenhardt;1098_08127103_2154
72108;Rottenburg;1098_08416036_3738
74232;Abstatt;1098_08125001_6676
70372;Stuttgart;1098_08111000_3622
88079;Kressbronn;1098_08435029_4789
73565;Spraitbach;1098_08136066_6432
73466;Lauchheim;1098_08136038_2827
75031;Eppingen;1098_08125026_5215
73265;Dettingen;1098_08116016_1839
74842;Billigheim;1098_08225009_5099
73479;Ellwangen;1098_08136019_6231
71397;Leutenbach;1098_08119042_4986
56472;Hardt;1098_14301234_1069
88416;Steinhausen;1098_08426113_4753
73563;Mögglingen;1098_08136043_3882
55120;Mainz;1098_31500000_2028
74586;Frankenhardt;1098_08127103_2153
73614;Schorndorf;1098_08119067_5577
67753;Rothselberg;1098_33607087_2506
77704;Oberkirch;1098_08317089_5079
66994;Dahn;1098_34001004_2691
74670;Forchtenberg;1098_08126028_5533
71560;Sulzbach;1098_08119075_2094
88693;Deggenhausertal;1098_08435067_2371
66578;Schiffweiler;1098_10043116_178
26892;Dörpen;2c9694ae/82f2a7db/0182/f2cd099a/0099
55127;Mainz;1098_31500000_2041
67742;Heinzenhausen;1098_33604038_2466
69124;Heidelberg;1098_08221000_6503
74427;Fichtenberg;1098_08127023_2518
54619;Heckhuscheid;1098_23206236_1647
76474;Au;1098_08216002_6294
55546;Frei-Laubersheim;1098_13301031_273
73499;Wört;1098_08136084_2062
73553;Alfdorf;1098_08119001_2896
57586;Weitefeld;1098_13203113_193
74542;Braunsbach;1098_08127009_894
72510;Stetten;1098_08437107_2805
57647;Nistertal;1098_14301279_1077
69427;Mudau;1098_08225060_6659
88633;Heiligenberg;1098_08435020_4823
73453;Abtsgmünd;1098_08136002_1931
79837;Ibach;1098_08337059_4975
88079;Kressbronn;1098_08435029_1520
57629;Stein-Wingert;1098_14302296_1109
74535;Mainhardt;1098_08127052_5018
88416;Erlenmoos;1098_08426043_2305
34519;Diemelsee;1098_06635007_85
74653;Künzelsau;1098_08126046_4653
56567;Neuwied;1098_13800045_693
59590;Geseke;1098_05974020_846
97944;Boxberg;1098_08128014_2423
88214;Ravensburg;1098_08436064_4826
73453;Abtsgmünd;1098_08136002_1135
67308;Albisheim (Pfrimm);1098_33303001_2246
72537;Mehrstetten;1098_08415048_2812
65558;Burgschwalbach;1098_14104020_964
54552;Kradenbach;1098_23301040_1702
66871;Albessen;1098_33603002_2438
74635;Kupferzell;1098_08126047_517
79761;Waldshut-Tiengen;1098_08337126_4957
74549;Wolpertshausen;1098_08127099_3355
63697;Hirzenhain;1098_06440011_261
89155;Erbach;1098_08425039_6650
78476;Allensbach;1098_08335002_176
54413;Bescheid;1098_23501005_1830
54483;Kleinich;1098_23101070_1328
88356;Ostrach;1098_08437086_2402
59439;Holzwickede;1098_05978016_862
55585;Hochstätten;1098_13302045_286
73349;Eselhöfe;1098_08117035_6094
72181;Starzach;1098_08416050_2115
73252;Lenningen;1098_08116079_997
57632;Ziegenhain;1098_13204119_219
77815;Bühl;1098_08216007_1423
45768;Marl;1098_05562024_535
47058;Duisburg;1098_05112000_43
76131;Karlsruhe;1098_08212000_4261
32756;Detmold;1098_05766020_648
99310;Arnstadt;2c96810d/74af3a7b/0174/b9a3586d/02c8
73569;Obergröningen;1098_08136049_6435
54617;Lützkampen;1098_23201263_1476
35708;Haiger;1098_06532011_234
74532;Ilshofen;1098_08127043_1732
70563;Stuttgart;1098_08111000_1900
72290;Loßburg;1098_08237045_89
88605;Sauldorf;1098_08437123_6533
88356;Ostrach;1098_08437086_6589
73569;Eschach;1098_08136020_2248
56729;Siebenbach;1098_13703099_643
59320;Ennigerloh;1098_05570020_577
33803;Steinhagen;1098_05754040_617
56070;Koblenz;1098_11100000_8
54597;Schwirzheim;1098_23206305_1668
66663;Merzig;1098_10042113_98
88097;Eriskirch;1098_08435013_2329
75175;Pforzheim;1098_08231000_2831
56567;Neuwied;1098_13800045_690
88368;Bergatreute;1098_08436014_4739
56294;Kalt;1098_13702041_600
13349;Berlin;2c969491/82ed4561/0182/ee1ef965/0242
56412;Ruppach-Goldhausen;1098_14304065_1145
66955;Pirmasens;1098_31700000_2067
67061;Ludwigshafen;1098_31400000_2015
88662;Überlingen;1098_08435059_5685
55608;Schneppenbach;1098_13303204_311
79777;Ühlingen-Birkendorf;1098_08337128_3290
65597;Hünfelden;1098_06533008_274
71522;Backnang;1098_08119008_2512
76437;Rastatt;1098_08216043_2923
79809;Weilheim;1098_08337118_5847
74564;Crailsheim;1098_08127014_1756
74420;Oberrot;1098_08127062_2285
71522;Backnang;1098_08119008_4142
73529;Bärenhof;1098_08117037_2885
55469;Bergenhausen;1098_14007012_895
56357;Reitzenhain;1098_14109115_1058
66557;Illingen;1098_10043112_154
79664;Wehr;1098_08337116_5258
71686;Remseck;1098_08118081_5595
74629;Pfedelbach;1098_08126069_2179
67591;Mölsheim;1098_33103046_2127
73467;Kirchheim;1098_08136037_3637
88682;Salem;1098_08435052_3182
88069;Tettnang;1098_08435057_4775
33611;Bielefeld;1098_05711000_591
71229;Leonberg;1098_08115028_3544
44145;Dortmund;1098_05913000_717
88356;Ostrach;1098_08437086_757
75248;Ölbronn-Dürrn;1098_08236075_3861
71577;Großerlach;1098_08119024_2919
73547;Lorch;1098_08136042_1270
73485;Unterschneidheim;1098_08136075_1243
44793;Bochum;1098_05911000_697
54534;Musweiler;1098_23103091_1374
74586;Frankenhardt;1098_08127103_1370
88427;Bad Schussenried;1098_08426014_2308
76597;Loffenau;1098_08216029_74
79682;Todtmoos;1098_08337108_4398
76857;Münchweiler a. Klingb.;1098_33701054_2513
76889;Niederhorbach;1098_33702055_2538
74629;Pfedelbach;1098_08126069_1389
79872;Bernau;1098_08337013_2039
77815;Bühl;1098_08216007_4670
73642;Welzheim;1098_08119084_6013
53501;Grafschaft;1098_13100090_55
74538;Rosengarten;1098_08127100_4169
74653;Künzelsau;1098_08126046_3833
40237;Düsseldorf;1098_05111000_16
55430;Oberwesel;1098_14006112_884
75334;Straubenhardt;1098_08236072_5557
71577;Großerlach;1098_08119024_5431
88213;Ravensburg;1098_08436064_3172
78357;Mühlingen;1098_08335057_1470
74544;Michelbach an der Bilz;1098_08127056_1744
65606;Villmar, Marktflecken;1098_06533015_485
88481;Balzheim;1098_08425140_2349
59368;Werne;1098_05978040_872
54439;Palzem;1098_23505104_1913
66440;Blieskastel;1098_10045112_275
78132;Hornberg;1098_08317051_4522
74423;Obersontheim;1098_08127063_6472
67590;Monsheim;1098_33103048_2129
71737;Kirchberg;1098_08119038_5602
76891;Rumbach;1098_34001039_2700
53518;Herschbroich;1098_13101028_68
74535;Mainhardt;1098_08127052_1736
47625;Kevelaer;1098_05154032_183
56865;Schauren;1098_13505077_576
66640;Namborn;1098_10046113_326
74597;Stimpfach;1098_08127104_6368
66693;Mettlach;1098_10042114_110
76327;Pfinztal;1098_08215101_5255
66879;Steinwenden;1098_33508044_2396
54673;Krautscheid;1098_23201253_1468
72293;Glatten;1098_08237030_5946
74429;Sulzbach-Laufen;1098_08127079_13
54426;Neunkirchen;1098_23106093_1401
72534;Hayingen;1098_08415034_6194
74542;Braunsbach;1098_08127009_5899
54317;Korlingen;1098_23504070_1887
75173;Pforzheim;1098_08231000_2036
66540;Neunkirchen;1098_10043114_168
79312;Emmendingen;1098_08316011_3410
73054;Eislingen;1098_08117019_224
53859;Niederkassel;1098_05382044_449
56769;Arbach;1098_23304201_1782
35759;Driedorf;1098_06532007_100
54483;Kleinich;2c9081c9/6a2b4289/016a/2b45a4ab/0001
89134;Blaustein;1098_08425141_6643
79809;Weilheim;1098_08337118_6687
71034;Böblingen;1098_08115003_2215
56348;Weisel;1098_14109136_1061
74906;Bad Rappenau;1098_08125006_1095
74632;Neuenstein;1098_08126058_3009
59063;Hamm;1098_05915000_747
88356;Ostrach;1098_08437086_756
78078;Niedereschach;1098_08326041_3553
56766;Ulmen;1098_13503083_533
79199;Kirchzarten;1098_08315064_5283
72270;Baiersbronn;1098_08237004_943
56244;Arnshöfen;1098_14308203_1210
69254;Malsch;1098_08226046_2412
77799;Ortenberg;1098_08317100_557
79336;Herbolzheim;1098_08316017_960
52531;Übach-Palenberg;1098_05370028_408
99084;Erfurt;2c9681e7/74051bb6/0174/060b5aec/06ee
56593;Krunkel;1098_13204065_204
56566;Neuwied;1098_13800045_683
65558;Eppenrod;1098_14103038_948
88427;Bad Schussenried;1098_08426014_6488
41366;Schwalmtal;1098_05166024_241
56179;Niederwerth;1098_13707218_670
74589;Satteldorf;1098_08127073_6358
74417;Gschwend;1098_08136027_1351
06849;Dessau-Roßlau;2c96949a/8a21e3d2/018a/2261c906/015f
74632;Neuenstein;1098_08126058_4641
79104;Freiburg;1098_08311000_303
69436;Schönbrunn;1098_08226081_4938
61476;Kronberg im Taunus;1098_06434006_308
67549;Worms;1098_31900000_2072
53489;Sinzig;1098_13100077_40
72768;Reutlingen;1098_08415061_5117
89564;Nattheim;1098_08135026_6634
71735;Eberdingen;1098_08118012_3089
45128;Essen;1098_05113000_65
56154;Boppard;1098_14000501_768
56379;Geilnau;1098_14103045_949
74336;Brackenheim;1098_08125013_3754
88348;Bad Saulgau;1098_08437100_4865
72534;Hayingen;1098_08415034_2010
88079;Kressbronn;1098_08435029_3138
88239;Wangen;1098_08436081_3174
33333;Gütersloh;1098_05754008_609
54649;Oberpierscheid;1098_23201285_1481
56581;Melsbach;1098_13806043_743
79822;Titisee-Neustadt;1098_08315113_4129
71735;Eberdingen;1098_08118012_6465
73575;Leinzell;1098_08136040_5573
72270;Baiersbronn;1098_08237004_942
89547;Gerstetten;1098_08135015_6628
79106;Freiburg;1098_08311000_3592
56355;Nastätten;1098_14107092_1031
37242;Bad Sooden-Allendorf;1098_06636001_31
73667;Kaisersbach;1098_08119037_2671
73667;Kaisersbach;1098_08119037_3476
34414;Warburg;1098_05762036_640
71566;Althütte;1098_08119004_5419
71665;Vaihingen;1098_08118073_6455
55606;Hahnenbach;1098_13303038_294
89180;Berghülen;1098_08425017_817
74429;Sulzbach-Laufen;1098_08127079_2521
72076;Tübingen;1098_08416041_6303
57078;Siegen;1098_05970040_839
56288;Hasselbach;1098_14003046_814
89520;Heidenheim;1098_08135019_4066
53115;Bonn;1098_05314000_270
66709;Weiskirchen;1098_10042117_141
79194;Gundelfingen;1098_08315047_6174
74538;Rosengarten;1098_08127100_5891
74429;Sulzbach-Laufen;1098_08127079_5876
79282;Ballrechten-Dottingen;1098_08315008_6343
53557;Bad Hönningen;1098_13802004_698
74214;Schöntal;1098_08126072_2481
64683;Einhausen;1098_06431006_110
89197;Weidenstetten;1098_08425130_6607
66484;Walshausen;1098_34008226_2781
88379;Guggenhausen;1098_08436040_2298
74632;Neuenstein;1098_08126058_6379
76829;Ranschbach;1098_33705065_2580
74831;Gundelsheim;1098_08125039_976
76332;Bad Herrenalb;1098_08235033_4391
74420;Oberrot;1098_08127062_5603
74572;Blaufelden;1098_08127008_3363
88097;Eriskirch;1098_08435013_2333
74535;Mainhardt;1098_08127052_2545
79695;Wieden;1098_08336096_3572
72297;Seewald;1098_08237073_2595
54310;Ralingen;1098_23507111_1968
56283;Mermuth;1098_14002093_784
74564;Crailsheim;1098_08127014_3359
78713;Schramberg;1098_08325053_5182
71686;Remseck;1098_08118081_4721
45279;Essen;1098_05113000_85
56355;Diethardt;1098_14107502_1045
54317;Lorscheid;1098_23504080_1888
56651;Oberdürenbach;1098_13104059_120
56349;Kaub;1098_14109069_1050
65474;Bischofsheim;1098_06433002_51
75447;Sternenfels;1098_08236061_5157
;Uelzen;2c968105/6b63d9e3/016b/657e80d7/0683
66132;Saarbrücken;1098_10041100_18
72175;Dornhan;1098_08325012_2940
88430;Rot;1098_08426100_6492
69253;Heiligkreuzsteinach;1098_08226029_5738
67468;Frankeneck;1098_33205018_2211
78628;Rottweil;1098_08325049_3584
34327;Körle;1098_06634012_306
78713;Schramberg;1098_08325053_5183
89177;Ballendorf;1098_08425013_1671
75433;Maulbronn;1098_08236038_6024
56410;Montabaur;1098_14304048_1134
76275;Ettlingen;1098_08215017_1147
66996;Schindhard;1098_34001043_2701
56414;Salz;1098_14308290_1221
66763;Dillingen;1098_10044111_184
67744;Löllbach;1098_13305060_328
78351;Bodman-Ludwigshafen;1098_08335098_5589
73540;Heubach;1098_08136028_400
79692;Kleines Wiesental;1098_08336107_2768
78086;Brigachtal;1098_08326075_5247
34630;Gilserberg;1098_06634006_204
88094;Oberteuringen;1098_08435045_5652
67811;Dielkirchen;1098_33305014_2280
50259;Pulheim;1098_05362036_388
78176;Blumberg;1098_08326005_1284
65620;Waldbrunn (Westerwald);1098_06533016_491
97877;Wertheim;1098_08128131_4885
73667;Kaisersbach;1098_08119037_168
72213;Altensteig;1098_08235006_5935
78187;Geisingen;1098_08327018_5406
74080;Heilbronn;1098_08121000_1221
51702;Bergneustadt;1098_05374004_412
88484;Gutenzell-Hürbel;1098_08426135_689
89558;Böhmenkirch;1098_08117010_4074
55777;Fohren-Linden;1098_13401026_396
77694;Kehl;1098_08317057_5954
42289;Wuppertal;1098_05124000_167
74429;Sulzbach-Laufen;1098_08127079_1719
74417;Gschwend;1098_08136027_3766
88085;Langenargen;1098_08435030_5651
51429;Bergisch Gladbach;1098_05378004_429
54597;Balesfeld;1098_23204203_1577
88400;Biberach;1098_08426021_6478
97980;Bad Mergentheim;1098_08128007_1634
74586;Frankenhardt;1098_08127103_3793
58840;Plettenberg;1098_05962052_817
74214;Schöntal;1098_08126072_6674
74417;Gschwend;1098_08136027_1354
76848;Wilgartswiesen;1098_34002057_2714
74575;Schrozberg;1098_08127075_3368
75443;Ötisheim;1098_08236050_4286
74423;Obersontheim;1098_08127063_5607
54295;Trier;2c908102/60122fe6/0160/1235757f/0009
71560;Sulzbach;1098_08119075_6284
67598;Gundersheim;1098_33104036_2137
66399;Mandelbachtal;1098_10045116_301
74575;Schrozberg;1098_08127075_5913
74653;Künzelsau;1098_08126046_3015
79341;Kenzingen;1098_08316020_1
73547;Lorch;1098_08136042_2070
54311;Trierweiler;1098_23507137_1977
55232;Alzey;1098_33100003_2093
57520;Schutzbach;1098_13203101_192
79859;Schluchsee;1098_08315102_5855
74532;Ilshofen;1098_08127043_5009
71229;Leonberg;1098_08115028_5240
88074;Meckenbeuren;1098_08435035_5647
72160;Oberer Eutinger Talhof;1098_08237027_1328
74429;Sulzbach-Laufen;1098_08127079_4998
72469;Meßstetten;1098_08417044_1185
66287;Quierschied;1098_10041516_45
88048;Friedrichshafen;1098_08435016_4774
56170;Bendorf;2c908129/62f1c70f/0162/f1c91b78/0003
54472;Longkamp;1098_23101077_1337
74838;Limbach;1098_08225052_2620
88097;Eriskirch;1098_08435013_3954
88437;Maselheim;1098_08426071_3147
89604;Allmendingen;1098_08425002_3246
72474;Winterlingen;1098_08417075_316
88316;Isny;1098_08436049_4032
34431;Marsberg;1098_05958024_788
66625;Nohfelden;1098_10046114_336
64625;Bensheim;1098_06431002_39
74575;Schrozberg;1098_08127075_64
52064;Aachen;1098_05334002_338
66299;Friedrichsthal;1098_10041511_24
74172;Neckarsulm;1098_08125065_5820
55469;Simmern/Hunsrück;1098_14007144_921
71134;Aidlingen;1098_08115001_6009
89079;Ulm;1098_08421000_2459
75236;Kämpfelbach;1098_08236074_1428
55758;Asbach;1098_13404004_471
55767;Siesbach;1098_13402084_434
76316;Malsch;1098_08215046_6138
73568;Leinhäusle;1098_08136066_2245
74189;Weinsberg;1098_08125102_3275
56290;Lütz;1098_13504056_548
47249;Duisburg;1098_05112000_60
54597;Duppach;1098_23302211_1754
78315;Radolfzell;1098_08335063_3077
97877;Wertheim;1098_08128131_5749
71263;Weil der Stadt;1098_08115050_2748
55599;Gau-Bickelheim;1098_33105030_2143
75031;Eppingen;1098_08125026_3516
73553;Alfdorf;1098_08119001_3698
74722;Buchen;1098_08225014_3837
72270;Baiersbronn;1098_08237004_941
74632;Neuenstein;1098_08126058_513
66780;Rehlingen-Siersburg;1098_10044114_201
64331;Weiterstadt;1098_06432023_508
88441;Mittelbiberach;1098_08426074_6518
78594;Gunningen;1098_08327020_4415
74426;Bühlerzell;1098_08127013_5867
66976;Rodalben;1098_34004038_2737
74736;Hardheim;1098_08225032_1816
28195;Bremen;2c969491/8a4a51db/018a/4c6c4306/0601
73489;Jagstzell;1098_08136035_378
88447;Warthausen;1098_08426128_3955
79730;Murg;1098_08337076_5266
74429;Sulzbach-Laufen;1098_08127079_3322
55758;Allenbach;1098_13403003_437
78136;Schonach;1098_08326055_2905
74426;Bühlerzell;1098_08127013_874
74613;Öhringen;1098_08126066_5519
57537;Hövels;1098_13208054_259
73566;Bartholomä;1098_08136007_3051
54568;Gerolstein;1098_23302026_1736
79822;Titisee-Neustadt;1098_08315113_2502
54534;Karl;1098_23103065_1370
69126;Heidelberg;1098_08221000_4773
89616;Rottenacker;1098_08425104_3254
71732;Silberhälden;1098_08118003_6464
73569;Bräunlesrain;1098_08136049_1449
72760;Reutlingen;1098_08415061_4248
79853;Lenzkirch;1098_08315068_4977
74541;Vellberg;1098_08127089_3347
74599;Wallhausen;1098_08127091_2170
72401;Haigerloch;1098_08417025_1898
74542;Braunsbach;1098_08127009_4172
46145;Oberhausen;1098_05119000_134
55776;Rückweiler;1098_13401074_404
45699;Herten;1098_05562020_533
54497;Morbach;1098_23100502_1304
53545;Ockenfels;1098_13804055_716
71642;Ludwigsburg;1098_08118048_431
67304;Kerzenheim;1098_33302038_2243
74549;Wolpertshausen;1098_08127099_907
71723;Großbottwar;1098_08118021_4725
45127;Essen;1098_05113000_64
55471;Fronhofen;1098_14007039_899
74177;Bad Friedrichshall;1098_08125005_4943
79689;Maulburg;1098_08336057_4401
34329;Nieste;1098_06633019_391
79737;Herrischried;1098_08337049_1967
89079;Ulm;1098_08421000_1659
51580;Reichshof;1098_05374040_423
53534;Wirft;1098_13101086_93
78713;Schramberg;1098_08325053_2684
55592;Breitenheim;1098_13305017_322
58093;Hagen;1098_05914000_741
72250;Zuflucht;1098_08317008_4205
73579;Schechingen;1098_08136062_1456
74575;Schrozberg;1098_08127075_5043
54646;Bettingen;1098_23202013_1495
67294;Ilbesheim;1098_33304031_2267
66887;Rammelsbach;1098_33601079_2419
88079;Kressbronn;1098_08435029_2325
58097;Hagen;1098_05914000_743
88079;Kressbronn;1098_08435029_5650
56479;Rehe;1098_14306285_1174
79108;Freiburg;1098_08311000_305
73635;Rudersberg;1098_08119061_3067
34320;Söhrewald;1098_06633024_465
47624;Kevelaer;1098_05154032_182
75210;Keltern;1098_08236070_5343
55286;Wörrstadt;1098_33106073_2162
66903;Frohnhofen;1098_33605027_2487
72459;Albstadt;1098_08417079_1182
74420;Oberrot;1098_08127062_3091
54636;Oberweis;1098_23202099_1530
74889;Sinsheim;1098_08226085_4245
79790;Küssaberg;1098_08337125_5845
79682;Todtmoos;1098_08337108_1959
71554;Weissach;1098_08119083_4533
55481;Maitzborn;1098_14004090_846
53520;Dümpelfeld;1098_13101501_96
77799;Ortenberg;1098_08317100_2225
67059;Ludwigshafen;2c908102/5f811bfe/015f/8122599b/000a
77978;Schuttertal;1098_08317121_265
40589;Düsseldorf;1098_05111000_29
73479;Ellwangen;1098_08136019_2847
34134;Kassel;1098_06611000_294
45478;Mülheim an der Ruhr;1098_05117000_126
79780;Stühlingen;1098_08337106_4122
73453;Abtsgmünd;1098_08136002_2738
97944;Boxberg;1098_08128014_2424
88279;Amtzell;1098_08436006_4853
73441;Osterholz;1098_08136037_3532
73207;Plochingen;1098_08116056_6201
88239;Wangen;1098_08436081_712
75334;Straubenhardt;1098_08236072_574
54636;Idenheim;1098_23202060_1517
77883;Ottenhöfen;1098_08317102_1859
54298;Welschbillig;1098_23507501_1982
73453;Abtsgmünd;1098_08136002_6110
66333;Völklingen;1098_10041519_63
56295;Kerben;1098_13702048_601
72820;Sonnenbühl;1098_08415091_5994
74426;Bühlerzell;1098_08127013_6
74582;Gerabronn;1098_08127032_2117
66914;Waldmohr;1098_33606102_2493
66620;Nonnweiler;1098_10046115_343
34632;Jesberg;1098_06634010_280
88299;Leutkirch;1098_08436055_3196
56307;Dürrholz;1098_13805014_722
89542;Herbrechtingen;1098_08135020_3230
67816;Dreisen;1098_33303017_2249
56656;Brohl-Lützing;1098_13103014_113
67822;Niedermoschel;1098_33301051_2227
56751;Gering;1098_13702029_598
79423;Heitersheim;1098_08315050_1091
73488;Ellenberg;1098_08136018_371
76530;Baden-Baden;1098_08211000_2570
71540;Hornberger Reute;1098_08127023_4528
54617;Harspelt;1098_23201234_1461
55237;Bornheim;1098_33101012_2101
74523;Schwäbisch Hall;1098_08127076_2533
54636;Hütterscheid;1098_23202057_1515
77767;Appenweier;1098_08317005_4666
71573;Allmersbach;1098_08119003_6285
77833;Ottersweier;1098_08216041_3856
58515;Lüdenscheid;1098_05962032_810
56370;Ebertshausen;1098_14105034_980
65558;Gückingen;1098_14103049_950
76297;Stutensee;1098_08215109_1148
47802;Krefeld;1098_05114000_99
67697;Otterberg;1098_33507035_2388
54574;Kopp;1098_23302223_1755
71106;Magstadt;1098_08115029_5138
73479;Ellwangen;1098_08136019_363
58453;Witten;1098_05954036_775
78253;Eigeltingen;1098_08335021_5583
74545;Michelfeld;1098_08127059_42
88631;Beuron;1098_08437005_4822
79395;Neuenburg;1098_08315076_966
79618;Rheinfelden;1098_08336069_6054
74653;Ingelfingen;1098_08126039_5528
70771;Leinfelden-Echterdingen;1098_08116078_2979
72766;Reutlingen;1098_08415061_128
97990;Standorf;1098_08128020_2431
50739;Köln;1098_05315000_297
60314;Frankfurt am Main;1098_06412000_140
74429;Sulzbach-Laufen;1098_08127079_4160
66687;Wadern;1098_10042116_128
73547;Lorch;1098_08136042_2071
78052;Villingen-Schwenningen;1098_08326074_3551
78176;Blumberg;1098_08326005_3709
79336;Herbolzheim;1098_08316017_100
73489;Jagstzell;1098_08136035_2863
75365;Calw;1098_08235085_5559
73450;Neresheim;1098_08136045_4361
97900;Külsheim;1098_08128064_1620
67705;Trippstadt;1098_33504047_2367
73566;Bartholomä;1098_08136007_2242
79541;Lörrach;1098_08336050_3600
74423;Obersontheim;1098_08127063_624
71566;Althütte;1098_08119004_3724
74426;Bühlerzell;1098_08127013_8
42555;Velbert;1098_05158032_212
79112;Freiburg;1098_08311000_4427
32689;Kalletal;1098_05766036_654
76726;Germersheim;1098_33400007_2315
74613;Öhringen;1098_08126066_3002
73441;Bopfingen;1098_08136010_236
55234;Albig;1098_33101001_2096
55585;Duchroth;1098_13302027_283
71083;Herrenberg;1098_08115021_2644
72525;Münsingen;1098_08415053_5305
74934;Reichartshausen;1098_08226066_5212
74613;Öhringen;1098_08126066_4631
88529;Zwiefalten;1098_08415085_704
74632;Neuenstein;1098_08126058_2184
66564;Ottweiler;1098_10043115_174
66663;Merzig;1098_10042113_93
73560;Böbingen;1098_08136009_6429
58642;Iserlohn;1098_05962024_803
73460;Hüttlingen;1098_08136033_1211
77746;Schutterwald;1098_08317122_6415
73457;Essingen;1098_08136021_5316
79312;Emmendingen;1098_08316011_5083
88263;Horgenzell;1098_08436095_4012
72401;Haigerloch;1098_08417025_4328
78628;Rottweil;1098_08325049_295
88416;Ochsenhausen;1098_08426087_641
8531;ELL;2c9681e8/6874fced/0168/752092b4/00de
89584;Ehingen;1098_08425033_2454
78652;Wildenstein;1098_08325069_6162
59555;Lippstadt;1098_05974028_848
88512;Mengen;1098_08437076_3159
73457;Essingen;1098_08136021_3631
54675;Utscheid;1098_23205102_1621
74405;Gaildorf;1098_08127025_6321
50129;Bergheim;1098_05362008_379
76287;Rheinstetten;1098_08215108_6137
78166;Donaueschingen;1098_08326012_6273
78073;Bad Dürrheim;1098_08326003_4383
